transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory
TXN_C_005364,2025-01-05 20:03:00,HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub ref:60511,1442.68,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005365,2025-08-23 21:24:00,POS NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent,23516.61,debit,Credit Card,EXPENSE,Rent & Housing
TXN_C_005366,2025-03-20 18:08:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,1458.88,transfer,UPI,TRANSFER,Other Transfer
TXN_C_005367,2025-11-07 12:34:00,BHARATPE-SMAASH ENTERTAINMENT BOWLING BANGALORE,Weekend arcade gaming and bowling ref:45502,1343.23,debit,Credit Card,EXPENSE,Entertainment
TXN_C_005368,2025-10-27 18:16:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute ref:79027,406.68,debit,Credit Card,EXPENSE,Transport
TXN_C_005369,2025-06-30 09:29:00,ICICI CREDIT CARD ANNUAL FEE,Annual credit card membership charges ref:87830,1817.53,debit,Statement Debit,EXPENSE,Fees & Charges
TXN_C_005370,2025-12-14 03:28:00,DOMINOS PIZZA ONLINE ORDER STORE,Farmhouse medium pizza garlic bread ref:50191,1192.89,debit,Credit Card,EXPENSE,Food
TXN_C_005371,2025-06-16 03:55:00,RAZORPAY*DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,850.65,debit,Debit Card,EXPENSE,Transport
TXN_C_005372,2025-02-04 09:47:00,CRED-MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,3251.23,debit,Credit Card,EXPENSE,Shopping
TXN_C_005373,2025-11-09 07:57:00,CRED-OLA CABS TRIP #94812 PUNE,City taxi rideshare transport,853.21,debit,UPI,EXPENSE,Transport
TXN_C_005374,2025-05-02 19:06:00,UPI-ICICI CREDIT CARD ANNUAL FEE,Annual credit card membership charges,965.77,debit,Statement Debit,EXPENSE,Fees & Charges
TXN_C_005375,2025-04-23 19:13:00,AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan,533.57,debit,Auto Debit,EXPENSE,Bills & Utilities
TXN_C_005376,2025-03-04 11:16:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,1794.73,debit,UPI,EXPENSE,Other Expense
TXN_C_005377,2025-01-01 22:13:00,POS PHYSICSWALLAH COURSE FEE,Engineering exam prep test series,6435.83,debit,UPI,EXPENSE,Education
TXN_C_005378,2025-08-22 04:02:00,MYNTRA DESIGNS BANGALORE STORE,Branded shirts jeans casual sneakers ref:40091,8307.37,debit,Credit Card,EXPENSE,Shopping
TXN_C_005379,2025-01-26 21:03:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,1534.47,debit,Cash,EXPENSE,Other Expense
TXN_C_005380,2025-01-01 16:21:00,BILLDESK-BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs ref:58866,719.93,debit,UPI,EXPENSE,Groceries
TXN_C_005381,2025-02-14 16:38:00,POS BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,2772.94,debit,Credit Card,EXPENSE,Groceries
TXN_C_005382,2025-09-17 18:45:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan,1041.67,debit,Auto Debit,EXPENSE,Bills & Utilities
TXN_C_005383,2025-11-05 19:17:00,DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries ref:26051,7857.05,debit,Debit Card,EXPENSE,Groceries
TXN_C_005384,2025-11-25 00:26:00,TATA CONSULTANCY SERVICES SALARY,Monthly salary credit NEFT/IMPS,76369.74,credit,Net Banking,INCOME,Salary
TXN_C_005385,2025-08-21 22:06:00,BHARATPE-SPOTIFY INDIA PREMIUM MUSIC NOIDA,Individual music streaming monthly subscription ref:47197,152.83,debit,Paytm,EXPENSE,Subscriptions
TXN_C_005386,2025-04-11 20:49:00,AIRTEL PREPAID/POSTPAID BILL DELHI,Mobile recharge and 5G family plan ref:29440,548.33,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_005387,2025-03-10 09:41:00,INDIAN OIL CORP PETROL PUMP STORE,Two-wheeler petrol tank fuel refill ref:59306,627.62,debit,UPI,EXPENSE,Fuel
TXN_C_005388,2025-03-29 09:16:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,7766.56,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005389,2025-03-11 02:58:00,TATA 1MG HEALTHCARE STORE,Online diagnostic medicines and vitamins,759.97,debit,UPI,EXPENSE,Healthcare
TXN_C_005390,2025-11-04 02:03:00,ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction,28173.76,transfer,Auto Debit,TRANSFER,Credit Card Payment
TXN_C_005391,2025-04-02 15:48:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,820.71,debit,UPI,EXPENSE,Food
TXN_C_005392,2025-11-18 02:22:00,BHARATPE-DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing,4052.08,debit,UPI,EXPENSE,Healthcare
TXN_C_005393,2025-07-27 11:54:00,BILLDESK-CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,7929.76,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_005394,2025-08-27 14:24:00,PHYSICSWALLAH COURSE FEE PUNE,Engineering exam prep test series ref:12731,5132.61,debit,UPI,EXPENSE,Education
TXN_C_005395,2025-08-30 11:05:00,HDFC ERGO HEALTH INSURANCE BANGALORE,Annual family floater health policy premium,16148.12,debit,Net Banking,EXPENSE,Insurance
TXN_C_005396,2025-06-09 07:37:00,CRED-UBER INDIA RIDES BANGALORE,Cab ride home from office commute,477.18,debit,Credit Card,EXPENSE,Transport
TXN_C_005397,2025-02-16 23:44:00,RAZORPAY*SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest,16261.16,credit,Bank Credit,INCOME,Interest
TXN_C_005398,2025-02-24 05:37:00,BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup ref:16220,5666.47,debit,Credit Card,EXPENSE,Fuel
TXN_C_005399,2025-02-27 02:08:00,CRED-IHMCL FASTAG TOLL PLAZA STORE,National highway automated toll deduction,324.21,debit,Auto Debit,EXPENSE,Transport
TXN_C_005400,2025-08-14 00:23:00,CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment ref:59892,9844.74,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_005401,2025-12-13 11:10:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,8961.46,debit,UPI,EXPENSE,Groceries
TXN_C_005402,2025-02-09 13:38:00,CRED-SBI ATM CASH WITHDRAWAL NOIDA,ATM machine currency cash withdrawal,2614.12,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005403,2025-04-15 14:10:00,HDFC BANK ATM WITHDRAWAL PUNE,Self cash withdrawal from ATM outlet ref:46980,4012.57,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005404,2025-07-29 22:30:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,2505.46,debit,Credit Card,EXPENSE,Groceries
TXN_C_005405,2025-07-02 10:10:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,7297.89,debit,UPI,EXPENSE,Shopping
TXN_C_005406,2025-05-14 04:23:00,GROWW MUTUAL FUND SIP AUTO,Monthly index fund SIP investment deduction,19761.54,transfer,UPI AutoPay,TRANSFER,Investment
TXN_C_005407,2025-12-02 12:02:00,HDFC BANK ATM WITHDRAWAL DELHI,Self cash withdrawal from ATM outlet,12730.32,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005408,2025-04-24 02:06:00,BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,5606.39,debit,UPI,EXPENSE,Fuel
TXN_C_005409,2025-04-05 02:06:00,CRED-AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware ref:84206,15272.66,debit,Amazon Pay,EXPENSE,Shopping
TXN_C_005410,2025-05-14 06:53:00,CRED RENTPAY DIRECT WIRE BANGALORE,Monthly apartment lease payment to owner,48829.59,debit,UPI,EXPENSE,Rent & Housing
TXN_C_005411,2025-09-20 07:21:00,YOUTUBE PREMIUM INDIA HYD,Ad-free video streaming family plan,130.61,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005412,2025-06-14 08:40:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices,2094.07,debit,Credit Card,EXPENSE,Groceries
TXN_C_005413,2025-09-05 08:08:00,ENRICH SALON & SPA SERVICES,Hair styling facial skincare treatments,3568.76,debit,Credit Card,EXPENSE,Personal Care
TXN_C_005414,2025-06-05 06:24:00,PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,18095.68,credit,UPI,INCOME,Business Income
TXN_C_005415,2025-06-17 01:51:00,RAZORPAY*PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,104065.05,credit,Bank Transfer,INCOME,Business Income
TXN_C_005416,2025-04-03 10:14:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,442.75,debit,Auto Debit,EXPENSE,Transport
TXN_C_005417,2025-12-12 19:16:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,20431.7,debit,Debit Card,EXPENSE,Shopping
TXN_C_005418,2025-07-31 15:04:00,PAYTM*AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,20184.58,debit,UPI,EXPENSE,Shopping
TXN_C_005419,2025-11-15 11:55:00,PAYTM*AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan ref:11106,950.47,debit,Credit Card,EXPENSE,Bills & Utilities
TXN_C_005420,2025-08-20 01:23:00,UPI-NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,2903.53,debit,UPI,EXPENSE,Shopping
TXN_C_005421,2025-05-28 09:51:00,PAYTM*ZOMATO FOOD ORDER #49102 DELHI,Weekend lunch food delivery burger pizza,251.81,debit,Credit Card,EXPENSE,Food
TXN_C_005422,2025-12-03 09:04:00,MYNTRA DESIGNS BANGALORE STORE,Branded shirts jeans casual sneakers ref:83975,7217.47,debit,UPI,EXPENSE,Shopping
TXN_C_005423,2025-04-24 04:45:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4012.93,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_005424,2025-05-08 22:31:00,UPI-UBER INDIA RIDES BANGALORE,Cab ride home from office commute,1071.96,debit,UPI,EXPENSE,Transport
TXN_C_005425,2025-01-30 17:29:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,4064.92,debit,Debit Card,EXPENSE,Fuel
TXN_C_005426,2025-03-15 14:22:00,PAYTM*DPS SCHOOL QUARTERLY TUITION,School term tuition fees and bus charges ref:64545,55098.02,debit,Net Banking,EXPENSE,Education
TXN_C_005427,2025-11-30 14:30:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,3367.7,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_005428,2025-07-23 12:47:00,BILLDESK-ZEPTO QUICK COMMERCE DELHI,10-min grocery delivery milk bread curd ref:92538,1264.72,debit,UPI,EXPENSE,Groceries
TXN_C_005429,2025-01-21 00:31:00,UPI-YOUTUBE PREMIUM INDIA PUNE,Ad-free video streaming family plan,177.65,debit,UPI AutoPay,EXPENSE,Subscriptions
TXN_C_005430,2025-07-22 17:53:00,POS HDFC ERGO HEALTH INSURANCE,Annual family floater health policy premium ref:25298,12062.58,debit,Net Banking,EXPENSE,Insurance
TXN_C_005431,2025-10-07 02:46:00,UPI-SMAASH ENTERTAINMENT BOWLING,Weekend arcade gaming and bowling ref:20047,2807.97,debit,Credit Card,EXPENSE,Entertainment
TXN_C_005432,2025-08-12 19:33:00,RAZORPAY*SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest ref:60073,22964.63,credit,Bank Credit,INCOME,Interest
TXN_C_005433,2025-04-02 17:09:00,UPI-NETFLIX INDIA MONTHLY PLAN NOIDA,Monthly 4K Ultra HD video streaming ref:65777,302.22,debit,UPI,EXPENSE,Subscriptions
TXN_C_005434,2025-06-18 16:40:00,CRED-BHARATPE QR SETTLEMENT MUMBAI,Retail store daily UPI merchant collection,111294.07,credit,Bank Transfer,INCOME,Business Income
TXN_C_005435,2025-03-21 10:16:00,BOOKMYSHOW PVR INOX MOVIES BANGALORE,Weekend cinema IMAX movie tickets snacks,1272.43,debit,Credit Card,EXPENSE,Entertainment
TXN_C_005436,2025-03-22 22:05:00,BHARATPE-CULT.FIT GYM MEMBERSHIP MUMBAI,Monthly elite fitness center membership,3324.17,debit,UPI AutoPay,EXPENSE,Personal Care
TXN_C_005437,2025-06-26 19:53:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices,2259.74,debit,Credit Card,EXPENSE,Groceries
TXN_C_005438,2025-03-12 13:13:00,PHONEPE P2P UPI TRANSFER MUMBAI,Split dinner bill with friend UPI payment,3289.16,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_005439,2025-08-15 15:07:00,UPI-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,15786.79,credit,UPI,INCOME,Freelance
TXN_C_005440,2025-11-23 04:00:00,CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,29047.87,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_005441,2025-08-25 08:19:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1544.46,debit,UPI,EXPENSE,Fuel
TXN_C_005442,2025-01-23 09:39:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs ref:35598,2064.08,debit,Credit Card,EXPENSE,Groceries
TXN_C_005443,2025-08-12 05:36:00,CRED-ZOMATO FOOD ORDER #49102,Weekend lunch food delivery burger pizza,1417.08,debit,Credit Card,EXPENSE,Food
TXN_C_005444,2025-11-30 09:54:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,8565.49,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005445,2025-05-12 10:40:00,BILLDESK-SBI TERM DEPOSIT INTEREST HYD,Cumulative term deposit interest ref:88034,8729.02,credit,Bank Credit,INCOME,Interest
TXN_C_005446,2025-12-19 20:28:00,SWIGGY INSTAMART GROCERY STORE,Pantry staples oil wheat dal spices,795.76,debit,UPI,EXPENSE,Groceries
TXN_C_005447,2025-03-31 16:58:00,POS MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,2509.64,debit,Credit Card,EXPENSE,Shopping
TXN_C_005448,2025-06-14 08:48:00,POS IRCTC RAILWAY TICKET BOOKING,Train journey 3rd AC express tickets,2048.44,debit,Credit Card,EXPENSE,Travel
TXN_C_005449,2025-05-29 13:44:00,SOCIETY MAINTENANCE CHARGES NOIDA,Monthly gated community maintenance water,7007.89,debit,Net Banking,EXPENSE,Rent & Housing
TXN_C_005450,2025-03-21 20:06:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:13941,754.06,debit,Credit Card,EXPENSE,Food
TXN_C_005451,2025-07-03 06:35:00,BHARATPE-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,19982.47,debit,Debit Card,EXPENSE,Shopping
TXN_C_005452,2025-05-06 06:22:00,BLINKIT COMMERCE GURGAON DELHI,Weekly fresh fruits vegetables eggs,3071.43,debit,Credit Card,EXPENSE,Groceries
TXN_C_005453,2025-08-01 11:49:00,BIGBASKET SUPERMARKET ORDER MUMBAI,Monthly household monthly grocery order,5690.84,debit,Credit Card,EXPENSE,Groceries
TXN_C_005454,2025-12-25 19:35:00,POS RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,215.89,debit,UPI,EXPENSE,Transport
TXN_C_005455,2025-07-07 21:29:00,BILLDESK-NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming ref:90149,234.09,debit,Auto Debit,EXPENSE,Subscriptions
TXN_C_005456,2025-09-28 03:40:00,RAZORPAY*ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd ref:20352,737.62,debit,Credit Card,EXPENSE,Groceries
TXN_C_005457,2025-10-07 14:56:00,BHARATPE-OLA CABS TRIP #94812 NOIDA,City taxi rideshare transport ref:19608,205.05,debit,Ola Money,EXPENSE,Transport
TXN_C_005458,2025-07-08 14:52:00,UPI-RAPIDO BIKE TAXI RIDE STORE,Quick metro station last-mile commute,102.39,debit,UPI,EXPENSE,Transport
TXN_C_005459,2025-02-17 01:01:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,3216.2,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_005460,2025-06-21 12:36:00,HDFC BANK ATM WITHDRAWAL STORE,Self cash withdrawal from ATM outlet ref:11853,13869.36,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_005461,2025-09-27 05:24:00,LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes ref:11116,1025.92,debit,UPI,EXPENSE,Other Expense
TXN_C_005462,2025-11-25 03:05:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,917.66,debit,Credit Card,EXPENSE,Groceries
TXN_C_005463,2025-09-01 02:17:00,BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection ref:88214,67808.58,credit,UPI,INCOME,Business Income
TXN_C_005464,2025-03-10 18:14:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,7703.19,debit,UPI,EXPENSE,Shopping
TXN_C_005465,2025-05-25 06:32:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,8608.88,debit,Net Banking,EXPENSE,Groceries
TXN_C_005466,2025-09-12 09:45:00,TATA POWER DDL BILL PAY,Monthly residential power consumption,1535.18,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_005467,2025-01-27 11:34:00,UPI TRANSACTION CHARGE/PENALTY,Bank ECS bounce penalty charges,355.62,debit,Bank Debit,EXPENSE,Fees & Charges
TXN_C_005468,2025-10-29 15:51:00,RAZORPAY*ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction,48601.91,transfer,Auto Debit,TRANSFER,Credit Card Payment
TXN_C_005469,2025-04-02 05:59:00,BILLDESK-ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction,37017.69,transfer,Net Banking,TRANSFER,Credit Card Payment
TXN_C_005470,2025-06-03 20:37:00,RAZORPAY*RAPIDO BIKE TAXI RIDE NOIDA,Quick metro station last-mile commute ref:12795,36.74,debit,Paytm,EXPENSE,Transport
TXN_C_005471,2025-04-17 18:47:00,BILLDESK-NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,324.89,debit,UPI,EXPENSE,Subscriptions
TXN_C_005472,2025-03-07 23:27:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,9816.16,debit,UPI,EXPENSE,Shopping
TXN_C_005473,2025-01-05 01:47:00,BHARATPE-BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,91753.08,credit,UPI,INCOME,Business Income
TXN_C_005474,2025-04-04 20:23:00,BHARATPE-OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,2037.29,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005475,2025-03-31 11:10:00,INFOSYS LTD PAYROLL CR,Corporate payroll net salary payout,79275.3,credit,Net Banking,INCOME,Salary
TXN_C_005476,2025-02-18 23:52:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,57.76,debit,UPI,EXPENSE,Transport
TXN_C_005477,2025-04-11 13:09:00,AMAZON SELLER SERVICES IN DELHI,Online electronics apparel kitchenware,9437.93,debit,Amazon Pay,EXPENSE,Shopping
TXN_C_005478,2025-06-09 07:35:00,YOUTUBE PREMIUM INDIA BANGALORE,Ad-free video streaming family plan,163.75,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005479,2025-09-20 21:37:00,UPI-CRY CHILD RIGHTS CHARITY DELHI,Monthly child welfare education donation,2180.04,debit,Auto Debit,EXPENSE,Gifts & Donations
TXN_C_005480,2025-03-23 23:58:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware ref:32820,8603.84,debit,Debit Card,EXPENSE,Shopping
TXN_C_005481,2025-08-09 02:49:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment ref:36489,4292.6,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_005482,2025-10-01 21:46:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,10806.54,debit,Debit Card,EXPENSE,Shopping
TXN_C_005483,2025-08-14 04:03:00,BILLDESK-HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV ref:39128,3786.58,debit,UPI,EXPENSE,Fuel
TXN_C_005484,2025-07-16 12:39:00,ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal,1463.75,debit,UPI,EXPENSE,Insurance
TXN_C_005485,2025-09-23 10:36:00,OPENAI CHATGPT PLUS SUB PUNE,Monthly AI assistant subscription in INR,1982.2,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005486,2025-02-12 02:20:00,RAZORPAY*PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet ref:23021,3946.35,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_005487,2025-12-21 21:50:00,DMART AVENUE SUPERMARTS MUMBAI,In-store discounted FMCG household groceries ref:15411,4070.22,debit,Debit Card,EXPENSE,Groceries
TXN_C_005488,2025-10-09 10:55:00,CRED-OPENAI CHATGPT PLUS SUB DELHI,Monthly AI assistant subscription in INR,1982.87,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005489,2025-02-01 14:47:00,BOOKMYSHOW PVR INOX MOVIES PUNE,Weekend cinema IMAX movie tickets snacks,758.69,debit,UPI,EXPENSE,Entertainment
TXN_C_005490,2025-06-07 06:01:00,RAZORPAY*HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,95790.97,transfer,Net Banking,TRANSFER,Savings
TXN_C_005491,2025-08-19 23:31:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,286.09,debit,Paytm,EXPENSE,Food
TXN_C_005492,2025-06-27 03:32:00,RAZORPAY*CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,2320.34,debit,Auto Debit,EXPENSE,Gifts & Donations
TXN_C_005493,2025-05-05 22:27:00,APOLLO PHARMACY MEDICAL MUMBAI,Prescription diabetes and blood pressure drugs,1153.27,debit,UPI,EXPENSE,Healthcare
TXN_C_005494,2025-01-29 14:03:00,BHARATPE-ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,776.58,debit,UPI,EXPENSE,Groceries
TXN_C_005495,2025-12-11 11:01:00,CRED-ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan ref:60666,1201.91,debit,Auto Debit,EXPENSE,Bills & Utilities
TXN_C_005496,2025-11-12 13:23:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,4097.97,debit,Credit Card,EXPENSE,Shopping
TXN_C_005497,2025-11-29 22:16:00,CRED-DPS SCHOOL QUARTERLY TUITION,School term tuition fees and bus charges ref:45539,58282.33,debit,Net Banking,EXPENSE,Education
TXN_C_005498,2025-09-21 06:20:00,ZERODHA BROKING FUND ADD NOIDA,UPI funds add to Demat trading account ref:67141,21534.87,transfer,Net Banking,TRANSFER,Investment
TXN_C_005499,2025-09-20 15:06:00,UPI-APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs,233.24,debit,Credit Card,EXPENSE,Healthcare
TXN_C_005500,2025-11-25 04:30:00,UPI-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,11725.88,debit,Credit Card,EXPENSE,Travel
TXN_C_005501,2025-10-01 15:56:00,PAYTM*SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water,8198.34,debit,UPI,EXPENSE,Rent & Housing
TXN_C_005502,2025-08-04 23:00:00,BHARATPE QR SETTLEMENT BANGALORE,Retail store daily UPI merchant collection,53014.16,credit,UPI,INCOME,Business Income
TXN_C_005503,2025-03-06 04:26:00,CRED-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,3531.67,debit,Debit Card,EXPENSE,Groceries
TXN_C_005504,2025-03-28 16:06:00,ACT FIBERNET BROADBAND BILL MUMBAI,Monthly high-speed fiber internet plan,1229.27,debit,Credit Card,EXPENSE,Bills & Utilities
TXN_C_005505,2025-02-12 19:49:00,UPI-NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,842.37,debit,Credit Card,EXPENSE,Shopping
TXN_C_005506,2025-08-07 05:50:00,STARBUCKS COFFEE CONNAUGHT PL PUNE,Cappuccino and classic cold coffee ref:74082,723.46,debit,Credit Card,EXPENSE,Food
TXN_C_005507,2025-02-17 16:56:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan,1057.93,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_005508,2025-07-16 06:38:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,3464.81,debit,UPI,EXPENSE,Shopping
TXN_C_005509,2025-10-01 02:55:00,UPI-BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order ref:35466,4807.26,debit,Net Banking,EXPENSE,Groceries
TXN_C_005510,2025-01-07 22:30:00,PAYTM*INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill ref:36435,781.53,debit,Debit Card,EXPENSE,Fuel
TXN_C_005511,2025-06-04 20:47:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,690.92,debit,Debit Card,EXPENSE,Food
TXN_C_005512,2025-09-08 06:39:00,HDFC FIXED DEPOSIT CREATE NOIDA,Term deposit lock-in placement for 1 year,20341.03,transfer,Net Banking,TRANSFER,Savings
TXN_C_005513,2025-09-08 15:17:00,CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,24669.3,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_005514,2025-07-11 01:34:00,UPI-HOTSTAR DISNEY PLUS ANNUAL DELHI,Cricket IPL and movie streaming sub,1097.41,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005515,2025-04-23 17:31:00,CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward,1050.11,credit,Statement Credit,INCOME,Other Income
TXN_C_005516,2025-05-03 20:51:00,ICICI CREDIT CARD ANNUAL FEE,Annual credit card membership charges ref:21374,996.02,debit,Statement Debit,EXPENSE,Fees & Charges
TXN_C_005517,2025-03-11 19:46:00,URBAN COMPANY PLUMBER CARPENTER HYD,Home tap repair carpentry maintenance,987.55,debit,Cash,EXPENSE,Other Expense
TXN_C_005518,2025-08-04 15:40:00,CRY CHILD RIGHTS CHARITY MUMBAI,Monthly child welfare education donation,2387.98,debit,Auto Debit,EXPENSE,Gifts & Donations
TXN_C_005519,2025-08-21 08:19:00,INCOME TAX REFUND CPC BANGALORE HYD,Direct tax refund FY2024-25 credit,31404.27,credit,Direct Deposit,INCOME,Other Income
TXN_C_005520,2025-10-27 15:57:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,312.37,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_005521,2025-01-07 06:42:00,IMPS/NEFT TO SISTER ACCOUNT MUMBAI,Inter-bank savings account funds transfer,3418.65,transfer,Net Banking,TRANSFER,Bank Transfer
TXN_C_005522,2025-09-06 06:43:00,PHYSICSWALLAH COURSE FEE MUMBAI,Engineering exam prep test series,4762.66,debit,UPI,EXPENSE,Education
