transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_005541,2025-04-01 03:02:00,GOOGLE PAY REWARD CASHBACK MUMBAI,Scratch card UPI transaction cashback,328.06,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK MUMBAI,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK MUMBAI scratch card upi transaction cashback,5.796240104958504,INCOME::Other Income
TXN_C_005542,2025-09-03 10:01:00,RAZORPAY*AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub ref:54650,1371.06,debit,UPI,EXPENSE,Subscriptions,RAZORPAY PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,RAZORPAY PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,7.22406853910805,EXPENSE::Subscriptions
TXN_C_005543,2025-05-21 18:24:00,PAYTM*ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction,44687.77,transfer,Auto Debit,TRANSFER,Credit Card Payment,PAYTM CREDIT CARD AUTO,monthly statement balance autopay deduction,PAYTM CREDIT CARD AUTO monthly statement balance autopay deduction,10.707477518612954,TRANSFER::Credit Card Payment
TXN_C_005544,2025-11-09 12:25:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,15035.41,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.618229872202702,TRANSFER::Bank Transfer
TXN_C_005545,2025-12-20 17:57:00,BHARATPE-MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,9986.49,debit,Net Banking,EXPENSE,Travel,BHARATPE MAKEMYTRIP INDIA FLIGHTS,roundtrip domestic airline tickets flight,BHARATPE MAKEMYTRIP INDIA FLIGHTS roundtrip domestic airline tickets flight,9.209088588822464,EXPENSE::Travel
TXN_C_005546,2025-04-20 14:32:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit,4165.4,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT savings account quarterly interest credit,8.334807632574195,INCOME::Interest
TXN_C_005547,2025-03-04 05:04:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,486.65,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK scratch card upi transaction cashback,6.189597935418024,INCOME::Other Income
TXN_C_005548,2025-09-08 20:00:00,BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,84915.07,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT retail store daily upi merchant collection,11.34941863589561,INCOME::Business Income
TXN_C_005549,2025-05-22 09:21:00,BILLDESK-BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,724.44,debit,UPI,EXPENSE,Groceries,BILLDESK BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BILLDESK BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,6.586778367319164,EXPENSE::Groceries
TXN_C_005550,2025-01-06 07:38:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,80.02,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,4.394696037774544,EXPENSE::Food
TXN_C_005551,2025-10-16 09:47:00,DMART AVENUE SUPERMARTS NOIDA,In-store discounted FMCG household groceries,8145.74,debit,Credit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS NOIDA,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS NOIDA in store discounted fmcg household groceries,9.005373126213568,EXPENSE::Groceries
TXN_C_005552,2025-06-05 19:41:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute,806.54,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.693992589473679,EXPENSE::Transport
TXN_C_005553,2025-10-25 04:10:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet ref:33385,1146.47,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,7.045314797802096,TRANSFER::Cash Withdrawal
TXN_C_005554,2025-04-16 15:23:00,SMAASH ENTERTAINMENT BOWLING,Weekend arcade gaming and bowling,2479.7,debit,Credit Card,EXPENSE,Entertainment,SMAASH ENTERTAINMENT BOWLING,weekend arcade gaming and bowling,SMAASH ENTERTAINMENT BOWLING weekend arcade gaming and bowling,7.81629605739623,EXPENSE::Entertainment
TXN_C_005555,2025-09-05 22:44:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,13625.66,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.519783446972566,TRANSFER::Bank Transfer
TXN_C_005556,2025-02-27 07:08:00,POS HOTSTAR DISNEY PLUS ANNUAL HYD,Cricket IPL and movie streaming sub ref:12367,1392.22,debit,UPI,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL HYD,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL HYD cricket ipl and movie streaming sub,7.23937289382952,EXPENSE::Subscriptions
TXN_C_005557,2025-06-06 07:44:00,BILLDESK-INCOME TAX REFUND CPC BANGALORE NOIDA,Direct tax refund FY2024-25 credit ref:31446,20416.42,credit,Direct Deposit,INCOME,Other Income,BILLDESK INCOME TAX REFUND CPC BANGALORE NOIDA,direct tax refund fy2024 25 credit,BILLDESK INCOME TAX REFUND CPC BANGALORE NOIDA direct tax refund fy2024 25 credit,9.924143737017335,INCOME::Other Income
TXN_C_005558,2025-11-28 20:28:00,CULT.FIT GYM MEMBERSHIP,Monthly elite fitness center membership,1924.96,debit,UPI AutoPay,EXPENSE,Personal Care,CULT FIT GYM MEMBERSHIP,monthly elite fitness center membership,CULT FIT GYM MEMBERSHIP monthly elite fitness center membership,7.563179823710421,EXPENSE::Personal Care
TXN_C_005559,2025-12-03 08:31:00,POS ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,442.57,debit,Credit Card,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.094855624695163,EXPENSE::Groceries
TXN_C_005560,2025-02-05 01:03:00,POS AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,370.27,debit,Credit Card,EXPENSE,Subscriptions,AMAZON PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,AMAZON PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,5.916929560719734,EXPENSE::Subscriptions
TXN_C_005561,2025-11-05 12:39:00,CRED-MYNTRA DESIGNS BANGALORE STORE,Branded shirts jeans casual sneakers,2717.83,debit,Credit Card,EXPENSE,Shopping,CRED MYNTRA DESIGNS BANGALORE STORE,branded shirts jeans casual sneakers,CRED MYNTRA DESIGNS BANGALORE STORE branded shirts jeans casual sneakers,7.907956919691435,EXPENSE::Shopping
TXN_C_005562,2025-11-10 06:15:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,1507.29,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,7.318731837771455,TRANSFER::Other Transfer
TXN_C_005563,2025-07-24 16:37:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,870.24,debit,UPI,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,6.769917484247027,EXPENSE::Groceries
TXN_C_005564,2025-02-22 12:22:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers ref:66843,8247.37,debit,UPI,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE branded shirts jeans casual sneakers,9.01777088405049,EXPENSE::Shopping
TXN_C_005565,2025-12-30 20:39:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,12460.99,transfer,Auto Debit,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.430438490664429,TRANSFER::Savings
TXN_C_005566,2025-02-28 18:38:00,FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,18756.27,credit,UPI,INCOME,Freelance,FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,FIVERR GIG PAYOUT RAZORPAY web development consulting payment,9.839336689582746,INCOME::Freelance
TXN_C_005567,2025-05-29 05:38:00,AMAZON PRIME INDIA MEMBERSHIP HYD,Prime video and free fast shipping sub ref:35817,1414.47,debit,UPI,EXPENSE,Subscriptions,AMAZON PRIME INDIA MEMBERSHIP HYD,prime video and free fast shipping sub,AMAZON PRIME INDIA MEMBERSHIP HYD prime video and free fast shipping sub,7.255216910402952,EXPENSE::Subscriptions
TXN_C_005568,2025-12-06 20:27:00,HDFC ERGO HEALTH INSURANCE,Annual family floater health policy premium,11702.26,debit,Net Banking,EXPENSE,Insurance,HDFC ERGO HEALTH INSURANCE,annual family floater health policy premium,HDFC ERGO HEALTH INSURANCE annual family floater health policy premium,9.36762271445366,EXPENSE::Insurance
TXN_C_005569,2025-08-16 17:54:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,33604.12,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,10.42243371529488,TRANSFER::Bank Transfer
TXN_C_005570,2025-01-24 11:41:00,PAYTM WALLET TOPUP LOAD STORE,Money transfer from bank account to wallet ref:18861,4924.83,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD STORE,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD STORE money transfer from bank account to wallet,8.502248067325736,TRANSFER::Other Transfer
TXN_C_005571,2025-04-27 06:02:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4526.14,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,8.417845672515538,TRANSFER::Other Transfer
TXN_C_005572,2025-03-02 01:45:00,BHARATPE QR SETTLEMENT HYD,Retail store daily UPI merchant collection ref:43592,29730.02,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT HYD,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT HYD retail store daily upi merchant collection,10.299946224182621,INCOME::Business Income
TXN_C_005573,2025-10-02 08:49:00,BILLDESK-PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,632.52,transfer,UPI,TRANSFER,Bank Transfer,BILLDESK PHONEPE P2P UPI TRANSFER,split dinner bill with friend upi payment,BILLDESK PHONEPE P2P UPI TRANSFER split dinner bill with friend upi payment,6.451291569902157,TRANSFER::Bank Transfer
TXN_C_005574,2025-10-25 09:01:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,141.69,debit,Credit Card,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,4.960674444942484,EXPENSE::Subscriptions
TXN_C_005575,2025-04-15 19:35:00,SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription ref:71224,143.18,debit,Credit Card,EXPENSE,Subscriptions,SPOTIFY INDIA PREMIUM MUSIC,individual music streaming monthly subscription,SPOTIFY INDIA PREMIUM MUSIC individual music streaming monthly subscription,4.971062518976432,EXPENSE::Subscriptions
TXN_C_005576,2025-01-18 00:29:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,221.32,debit,UPI,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.404117785434249,EXPENSE::Food
TXN_C_005577,2025-12-31 22:22:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,159.49,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.078231635333065,EXPENSE::Subscriptions
TXN_C_005578,2025-12-18 22:36:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,2429.31,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,7.795774100214437,TRANSFER::Other Transfer
TXN_C_005579,2025-06-17 02:55:00,HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,11477.46,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE term deposit lock in placement for 1 year,9.348227514533669,TRANSFER::Savings
TXN_C_005580,2025-07-11 08:14:00,BILLDESK-HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,4733.12,debit,Debit Card,EXPENSE,Fuel,BILLDESK HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,BILLDESK HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.462551138295119,EXPENSE::Fuel
TXN_C_005581,2025-02-01 15:31:00,CRED-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,20061.8,credit,Bank Transfer,INCOME,Freelance,CRED FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,CRED FIVERR GIG PAYOUT RAZORPAY web development consulting payment,9.906622633031601,INCOME::Freelance
TXN_C_005582,2025-12-12 02:48:00,POS DELHI METRO DMRC CARD RECHARGE HYD,Subway smart card automated reload,925.96,debit,Debit Card,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE HYD,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE HYD subway smart card automated reload,6.8319104146888066,EXPENSE::Transport
TXN_C_005583,2025-01-31 15:53:00,PHONEPE P2P UPI TRANSFER STORE,Split dinner bill with friend UPI payment ref:70321,3898.31,transfer,UPI,TRANSFER,Bank Transfer,PHONEPE P2P UPI TRANSFER STORE,split dinner bill with friend upi payment,PHONEPE P2P UPI TRANSFER STORE split dinner bill with friend upi payment,8.268554893388082,TRANSFER::Bank Transfer
TXN_C_005584,2025-10-03 22:02:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,162.78,debit,Credit Card,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.098524063842042,EXPENSE::Subscriptions
TXN_C_005585,2025-01-06 03:59:00,PAYTM*INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1310.37,debit,Debit Card,EXPENSE,Fuel,PAYTM OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,PAYTM OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,7.178827671252464,EXPENSE::Fuel
TXN_C_005586,2025-07-26 19:54:00,BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,20739.67,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT retail store daily upi merchant collection,9.939851785986901,INCOME::Business Income
TXN_C_005587,2025-03-22 04:55:00,BHARATPE-RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute ref:86732,200.33,debit,Paytm,EXPENSE,Transport,BHARATPE RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,BHARATPE RAPIDO BIKE TAXI RIDE quick metro station last mile commute,5.304945352838257,EXPENSE::Transport
TXN_C_005588,2025-10-02 19:19:00,CRED-BHARAT PETROLEUM BPCL BUNKER DELHI,Automobile unleaded petrol fillup ref:22571,2866.68,debit,UPI,EXPENSE,Fuel,CRED BHARAT PETROLEUM BPCL BUNKER DELHI,automobile unleaded petrol fillup,CRED BHARAT PETROLEUM BPCL BUNKER DELHI automobile unleaded petrol fillup,7.961258619483287,EXPENSE::Fuel
TXN_C_005589,2025-11-04 06:13:00,BHARATPE-SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,8638.5,transfer,Auto Debit,TRANSFER,Savings,BHARATPE SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,BHARATPE SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.064099989753176,TRANSFER::Savings
TXN_C_005590,2025-01-07 11:47:00,SPOTIFY INDIA PREMIUM MUSIC PUNE,Individual music streaming monthly subscription,121.5,debit,Paytm,EXPENSE,Subscriptions,SPOTIFY INDIA PREMIUM MUSIC PUNE,individual music streaming monthly subscription,SPOTIFY INDIA PREMIUM MUSIC PUNE individual music streaming monthly subscription,4.808111029984782,EXPENSE::Subscriptions
TXN_C_005591,2025-04-17 13:57:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics ref:66542,4602.22,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,8.43451133759146,EXPENSE::Shopping
TXN_C_005592,2025-01-22 22:51:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water,5150.43,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.547029625017542,EXPENSE::Rent & Housing
TXN_C_005593,2025-11-04 07:53:00,BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,75680.19,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT retail store daily upi merchant collection,11.234284927703618,INCOME::Business Income
TXN_C_005594,2025-10-26 19:48:00,POS PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4124.08,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,8.324840692520116,TRANSFER::Other Transfer
TXN_C_005595,2025-05-27 01:23:00,OLA CABS TRIP #94812,City taxi rideshare transport ref:94115,267.16,debit,UPI,EXPENSE,Transport,OLA CABS TRIP,city taxi rideshare transport,OLA CABS TRIP city taxi rideshare transport,5.591583817293718,EXPENSE::Transport
TXN_C_005596,2025-04-08 23:06:00,BESCOM ELECTRICITY BILL HYD,Monthly home electricity utility power bill,3430.28,debit,Auto Debit,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL HYD,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL HYD monthly home electricity utility power bill,8.140688648389018,EXPENSE::Bills & Utilities
TXN_C_005597,2025-08-04 10:16:00,CRED-AMAZON SELLER SERVICES IN PUNE,Online electronics apparel kitchenware,13442.69,debit,Credit Card,EXPENSE,Shopping,CRED AMAZON SELLER SERVICES IN PUNE,online electronics apparel kitchenware,CRED AMAZON SELLER SERVICES IN PUNE online electronics apparel kitchenware,9.506265129965634,EXPENSE::Shopping
TXN_C_005598,2025-08-08 11:19:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,143.51,debit,Credit Card,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,4.973348709310239,EXPENSE::Subscriptions
TXN_C_005599,2025-12-18 11:16:00,NETFLIX INDIA MONTHLY PLAN STORE,Monthly 4K Ultra HD video streaming,622.95,debit,UPI,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN STORE,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN STORE monthly 4k ultra hd video streaming,6.436070236953864,EXPENSE::Subscriptions
TXN_C_005600,2025-01-25 11:25:00,BILLDESK-LIC OF INDIA LIFE POLICY PREM HYD,Quarterly life insurance policy premium,5312.98,debit,Net Banking,EXPENSE,Insurance,BILLDESK LIC OF INDIA LIFE POLICY PREM HYD,quarterly life insurance policy premium,BILLDESK LIC OF INDIA LIFE POLICY PREM HYD quarterly life insurance policy premium,8.57809636266947,EXPENSE::Insurance
TXN_C_005601,2025-02-19 04:53:00,DMART AVENUE SUPERMARTS HYD,In-store discounted FMCG household groceries,3833.19,debit,Credit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS HYD,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS HYD in store discounted fmcg household groceries,8.251713478976555,EXPENSE::Groceries
TXN_C_005602,2025-08-10 01:54:00,FLIPKART INTERNET PVT LTD HYD,Smartphone accessories audio headphones,30175.43,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD HYD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD HYD smartphone accessories audio headphones,10.314816435066547,EXPENSE::Shopping
TXN_C_005603,2025-11-26 11:44:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,1220.14,debit,Credit Card,EXPENSE,Food,SWIGGY RESTAURANT,food delivery dinner order biryani,SWIGGY RESTAURANT food delivery dinner order biryani,7.107540127652396,EXPENSE::Food
TXN_C_005604,2025-05-08 18:06:00,PAYTM*AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,1138.45,debit,UPI,EXPENSE,Subscriptions,PAYTM PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,PAYTM PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,7.03830096882878,EXPENSE::Subscriptions
TXN_C_005605,2025-03-20 02:44:00,BILLDESK-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,17349.86,credit,Bank Transfer,INCOME,Freelance,BILLDESK FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,BILLDESK FIVERR GIG PAYOUT RAZORPAY web development consulting payment,9.76139735186991,INCOME::Freelance
TXN_C_005606,2025-09-12 02:58:00,BOOKMYSHOW PVR INOX MOVIES STORE,Weekend cinema IMAX movie tickets snacks,1807.11,debit,Credit Card,EXPENSE,Entertainment,BOOKMYSHOW PVR INOX MOVIES STORE,weekend cinema imax movie tickets snacks,BOOKMYSHOW PVR INOX MOVIES STORE weekend cinema imax movie tickets snacks,7.500037379809365,EXPENSE::Entertainment
TXN_C_005607,2025-03-08 13:41:00,PAYTM*CRED HDFC CARD BILL PAY BANGALORE,Monthly credit card outstanding bill payment ref:92882,27606.82,transfer,Net Banking,TRANSFER,Credit Card Payment,PAYTM HDFC CARD BILL PAY BANGALORE,monthly credit card outstanding bill payment,PAYTM HDFC CARD BILL PAY BANGALORE monthly credit card outstanding bill payment,10.225854344907265,TRANSFER::Credit Card Payment
TXN_C_005608,2025-02-25 07:54:00,BILLDESK-KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,46726.63,transfer,UPI,TRANSFER,Investment,BILLDESK KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,BILLDESK KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,10.752090917524098,TRANSFER::Investment
TXN_C_005609,2025-03-25 07:31:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill ref:44494,928.99,debit,UPI,EXPENSE,Fuel,INDIAN OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,INDIAN OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.835173833401319,EXPENSE::Fuel
TXN_C_005610,2025-08-15 08:40:00,PAYTM*INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,607.14,debit,UPI,EXPENSE,Fuel,PAYTM OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,PAYTM OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.41040511861757,EXPENSE::Fuel
TXN_C_005611,2025-07-31 17:02:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit,2553.21,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT savings account quarterly interest credit,7.845498257174691,INCOME::Interest
TXN_C_005612,2025-06-29 22:48:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,163.55,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.103214475389349,EXPENSE::Subscriptions
TXN_C_005613,2025-02-17 10:17:00,BILLDESK-IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,3338.02,transfer,Net Banking,TRANSFER,Bank Transfer,BILLDESK IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,BILLDESK IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,8.113432629743027,TRANSFER::Bank Transfer
TXN_C_005614,2025-02-24 17:40:00,DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,4514.61,debit,Debit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,8.415295561930073,EXPENSE::Groceries
TXN_C_005615,2025-02-24 09:56:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,418.99,debit,UPI,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.040230901470153,EXPENSE::Transport
TXN_C_005616,2025-06-01 08:27:00,GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer,12632.76,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,9.44412787491918,TRANSFER::Bank Transfer
TXN_C_005617,2025-02-17 01:00:00,ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,5755.09,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD upi funds add to demat trading account,8.658013703743254,TRANSFER::Investment
TXN_C_005618,2025-07-05 09:54:00,SWIGGY INSTAMART GROCERY HYD,Pantry staples oil wheat dal spices,2552.58,debit,Credit Card,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY HYD,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY HYD pantry staples oil wheat dal spices,7.845251575144618,EXPENSE::Groceries
TXN_C_005619,2025-11-14 11:39:00,CRED-SOCIETY MAINTENANCE CHARGES STORE,Monthly gated community maintenance water,4343.75,debit,UPI,EXPENSE,Rent & Housing,CRED SOCIETY MAINTENANCE CHARGES STORE,monthly gated community maintenance water,CRED SOCIETY MAINTENANCE CHARGES STORE monthly gated community maintenance water,8.376723498644843,EXPENSE::Rent & Housing
